Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
0,0.52194,-0.81173,-0.47469,0.12787,0.17194,-0.059582,-0.02118,-0.063727,-0.0087498,-0.053682,0.0064015,-0.46379,-0.25964,-0.46569,-0.49259,-0.56083,-0.10746,-0.053877,0.06699,-0.20906,0.11809,-0.026723
1,0.29467,0.25206,-0.12063,0.44184,-0.18034,-0.37091,-0.23211,-0.30695,-0.061829,-0.018964,0.0075109,-2.6812,-1.067,-0.46462,-1.2856,-3.3574,1.2763,0.53264,0.43416,0.42979,-0.40291,-0.068351
0,0.21224,0.43168,1.3368,0.31604,-0.090279,-0.1787,0.62988,0.06012,-0.23947,0.1828,-0.029121,-0.65227,0.42473,-0.050045,-0.090288,0.040912,0.35672,0.30724,0.75206,-0.651,0.13533,0.18661
0,0.47576,-0.8898,-1.0929,-0.030286,0.25245,-0.011756,-0.14206,0.057316,-0.053523,-0.048581,0.0048738,0.33906,1.1801,0.0079859,0.42917,0.22274,-0.33003,0.32544,0.78143,0.068218,-0.056991,0.016459
0,-2.1033,2.8046,-0.47833,0.65696,-1.431,-1.3874,-0.51773,-0.22535,-0.66765,0.64525,-0.072897,-0.51067,6.135,-0.83958,0.84278,0.39582,0.66109,-0.42378,-1.4542,0.034042,-0.29948,0.033409
1,0.29005,-0.4366,2.2598,0.52403,-0.73851,0.22413,-0.014251,-0.13697,0.15141,-0.15305,0.015468,0.47561,-0.83441,-0.97544,-0.018668,0.26782,0.056604,-0.098238,-6.39E-05,-0.055824,-0.049121,0.0034977
1,-0.33369,0.38391,-0.70656,0.12043,-0.8256,-0.31373,-0.24296,0.035357,-0.051739,-0.079907,-0.0080184,0.47638,-0.88976,-1.0785,-0.031968,0.25058,-0.0077302,-0.15503,0.058714,-0.054378,-0.048044,0.004836
1,0.57472,-0.69008,0.87401,0.20259,0.043896,0.39638,-0.65275,0.1729,-0.029183,-0.021044,0.00097934,0.55012,-0.86643,-0.17932,0.10175,0.16174,0.19957,-0.39976,0.018324,-0.05208,-0.035736,0.0028558
1,0.48013,-0.41465,-0.29439,0.1584,0.25809,0.028084,0.24996,0.064456,-0.011767,-0.043231,0.0027365,0.50576,-0.84937,-0.64405,0.067523,0.2338,-0.02956,0.096915,0.0018955,-0.02387,-0.044242,0.0036563
0,0.65183,-0.48087,1.3064,0.44196,0.17171,0.10475,0.48289,0.088732,0.08172,-0.031892,0.0023804,0.50264,-0.89931,-0.71329,0.030858,0.20598,0.031232,-0.17887,0.03929,-0.047941,-0.040691,0.0036654
1,-2.7803,1.2755,4.5915,-20.719,3.52,-8.1811,-1.592,-2.6946,0.2617,-0.0031795,0.1781,0.4904,-0.32447,0.0052615,0.19753,0.18914,-0.07981,0.16299,0.099228,0.01308,-0.042723,0.0064998
0,-2.0751,-0.0093852,-0.51627,-0.92917,-3.0178,0.79517,0.12435,0.5715,1.4778,-1.2423,0.07732,-0.40599,-0.29222,-0.26913,-0.084853,-0.62742,0.22877,0.1054,0.10814,-0.44651,0.22612,-0.034694
1,0.14914,1.0622,-0.33904,0.58027,-0.28832,-0.7521,-0.058277,-0.14956,-0.018822,-0.042507,0.015447,0.28834,1.6141,0.010071,0.1974,0.58997,0.31762,0.38999,1.3001,-0.017782,-0.017349,0.0026504
1,-3.4887,-0.28364,-0.75366,-0.62497,-2.1841,0.75798,0.41755,0.25194,0.51147,0.22057,0.27665,-6.4867,-1.6594,-0.50616,0.8581,1.4572,0.3876,-0.53406,0.16112,3.828,1.4233,0.36304
0,0.21224,0.43168,1.3368,0.31604,-0.090279,-0.1787,0.62988,0.06012,-0.23947,0.1828,-0.029121,0.0090303,1.6942,-0.11087,0.13854,0.3995,0.24768,0.4163,1.5936,-0.17291,0.12657,-0.013894
1,-10.086,-0.79743,0.053879,1.5517,3.4965,-0.57321,-0.94104,0.24445,2.9794,0.12015,-0.84649,0.2159,-0.3458,-0.44344,0.060652,0.13721,0.13425,0.15242,0.14863,-0.22284,0.12831,-0.030745
1,-0.058488,-0.29484,-0.28244,0.13251,-0.55459,-0.13786,-0.23345,-0.13883,-0.30732,0.11432,-0.026505,0.62318,-0.84954,1.4968,0.52237,-0.065079,-0.021682,0.39064,-0.23506,0.021457,0.015172,-0.0050263
1,-0.51577,-0.80229,-0.30782,-0.29513,-1.011,0.36229,-0.0060345,0.11669,-0.43257,0.11485,-0.037585,0.46522,-0.87929,-1.0955,-0.063231,0.25781,-0.014256,-0.14382,0.049427,-0.062474,-0.043938,0.0041448
0,0.43531,-0.21419,-0.59581,0.26855,0.03525,-0.29119,-0.24051,-0.13597,0.012706,-0.081107,0.015114,0.2159,-0.3458,-0.44344,0.060652,0.13721,0.13425,0.15242,0.14863,-0.22284,0.12831,-0.030745
1,-1.0141,-0.97842,-0.32871,-0.6951,-1.8137,0.83812,0.054071,0.2913,0.55506,-0.638,0.060772,-3.4887,-0.28364,-0.75366,-0.62497,-2.1841,0.75798,0.41755,0.25194,0.51147,0.22057,0.27665
0,0.49009,-0.88366,-0.75917,0.015938,0.20646,0.061494,-0.21905,0.042249,-0.066219,-0.035464,0.0025961,0.51823,-0.30718,0.16579,0.25768,0.12463,0.069666,-0.30281,0.27705,-0.013025,-0.034294,0.0067951
0,0.44555,-0.52841,-0.86422,0.11607,0.14058,-0.18759,-0.15291,-0.0094938,-0.021741,-0.060976,0.0097758,-3.6745,0.67274,-0.76728,0.043439,-2.0731,-0.059645,-0.10943,-0.49572,0.75815,0.54579,0.1604
1,0.023624,1.3967,-0.3767,0.18445,0.35738,0.18788,0.32958,0.83088,-0.12373,0.06616,-0.00030869,0.27674,0.54036,-0.99983,0.40883,-0.17549,-0.50442,-0.54332,-0.62788,0.042294,-0.16044,0.0275
0,0.47236,-0.86599,-1.1013,-0.034984,0.25946,-0.0070941,-0.13947,0.072467,-0.054396,-0.048389,0.0048417,0.014423,-0.90185,-0.89346,-0.21504,-0.31574,0.15754,0.018804,0.082389,-0.23275,0.0085663,-0.014821
0,0.42935,0.10064,-0.30855,0.37326,0.024112,-0.34299,-0.091599,-0.12792,0.046963,-0.090346,0.017055,-0.055474,0.76176,-0.56253,0.31726,-0.21609,-0.084386,-0.29254,-0.49995,-0.10473,0.015207,-0.0028765
1,0.1719,-0.17706,-0.5075,0.21001,-0.21167,-0.21295,-0.17802,-0.18058,-0.24121,0.074855,-0.011399,0.068061,3.6614,-0.44235,-0.031596,1.2548,0.9308,0.67699,3.2079,-0.096512,0.029925,-0.0010789
0,0.44237,-0.80662,-0.57645,0.095013,0.11076,-0.064045,0.028486,-0.060828,-0.072435,-0.019122,-0.00050182,-1.0365,-0.52084,-0.56052,-0.62488,-1.2591,0.55738,0.26955,0.44961,-0.55602,0.22111,-0.063926
1,0.35245,0.11498,-0.76463,0.18328,0.11965,-0.0060761,-0.3533,-0.14969,-0.051367,-0.076179,0.0096036,0.47561,-0.83441,-0.97544,-0.018668,0.26782,0.056604,-0.098238,-6.39E-05,-0.055824,-0.049121,0.0034977
1,0.23304,-0.57347,-0.078819,0.062005,-0.15076,0.076463,-0.15025,-0.0011752,-0.15035,0.035071,-0.01354,0.43531,-0.21419,-0.59581,0.26855,0.03525,-0.29119,-0.24051,-0.13597,0.012706,-0.081107,0.015114
0,0.47409,-0.88177,-1.1033,-0.036518,0.25806,-0.0046487,-0.14284,0.052698,-0.054319,-0.049359,0.0048253,0.27674,0.54036,-0.99983,0.40883,-0.17549,-0.50442,-0.54332,-0.62788,0.042294,-0.16044,0.0275
0,0.47638,-0.88976,-1.0785,-0.031968,0.25058,-0.0077302,-0.15503,0.058714,-0.054378,-0.048044,0.004836,0.65183,-0.48087,1.3064,0.44196,0.17171,0.10475,0.48289,0.088732,0.08172,-0.031892,0.0023804
0,0.1719,-0.17706,-0.5075,0.21001,-0.21167,-0.21295,-0.17802,-0.18058,-0.24121,0.074855,-0.011399,-0.1396,3.7743,-0.68509,0.69189,-0.18863,-1.1893,-0.60512,-0.14075,0.15736,-0.18865,0.062743
1,0.52508,-0.81122,-0.10157,0.033877,0.21349,0.14327,-0.14645,-0.087704,-0.041757,-0.030664,0.00164,0.23433,-0.80658,-0.77571,-0.048542,-0.054535,-0.041199,-0.0066118,-0.019156,-0.27497,0.089671,-0.020576
0,0.45295,-0.67949,-0.9603,-0.042672,0.33331,0.22475,-0.08791,-0.076839,-0.069028,-0.053043,0.00091769,0.4275,0.1624,0.65767,-0.24561,0.44859,-0.085833,0.48268,0.54991,0.0079202,0.0053268,0.003036
0,0.64276,-0.82517,0.70332,0.38894,0.087903,-0.080366,0.31171,-0.19979,0.08127,-0.058531,0.0076048,0.65062,-0.79714,0.81375,0.38713,0.16812,-0.10997,0.70179,-0.14093,0.1062,-0.053357,0.0055042
0,0.47236,-0.86599,-1.1013,-0.034984,0.25946,-0.0070941,-0.13947,0.072467,-0.054396,-0.048389,0.0048417,0.21224,0.43168,1.3368,0.31604,-0.090279,-0.1787,0.62988,0.06012,-0.23947,0.1828,-0.029121
0,0.50264,-0.89931,-0.71329,0.030858,0.20598,0.031232,-0.17887,0.03929,-0.047941,-0.040691,0.0036654,0.080643,0.34957,0.80081,0.22264,-0.0036786,0.28744,0.69087,0.51821,-0.48198,0.30401,-0.05903
0,0.26731,0.81717,-0.3759,0.20422,0.17765,-0.20758,0.030738,0.40004,-0.026165,-0.038465,0.01117,0.45476,-0.51936,0.55272,0.0859,0.087012,0.065895,-0.033618,0.05367,-0.049783,0.0085248,-0.0024514
1,-1.9105,-0.66327,-0.70384,-1.0189,-2.6538,0.97711,0.36778,0.4316,0.79567,-0.80226,0.05292,0.26731,0.81717,-0.3759,0.20422,0.17765,-0.20758,0.030738,0.40004,-0.026165,-0.038465,0.01117
1,0.35995,-0.13821,0.15918,0.39157,-0.10434,-0.29678,0.15073,-0.17931,-0.044851,0.0025074,-0.0016832,0.48221,-0.84798,-0.95967,-0.016872,0.25157,0.0084756,-0.14273,0.07644,-0.050464,-0.04644,0.0046759
1,0.50244,-0.89751,-0.79241,0.023051,0.21952,0.02258,-0.17219,0.043131,-0.045747,-0.044784,0.0045121,0.47371,-0.85631,-0.99314,-0.077987,0.26868,0.01631,-0.17287,0.02886,-0.055645,-0.047879,0.0047401
0,0.48221,-0.84798,-0.95967,-0.016872,0.25157,0.0084756,-0.14273,0.07644,-0.050464,-0.04644,0.0046759,-1.8886,-0.56673,-0.73152,-0.55379,-1.2862,0.82728,0.29685,0.089706,-0.053574,0.28808,0.0029709
0,0.45107,-0.029149,0.043994,0.26676,0.21431,0.067687,0.14488,0.044845,0.004388,-0.045841,0.005143,0.56584,-0.65012,1.5701,0.51247,-0.15185,-0.088347,0.5353,-0.24648,0.11078,-0.061371,0.0063488
1,0.59428,-0.88142,0.18826,0.25639,0.1808,-0.08751,0.44442,-0.12726,0.049701,-0.050076,0.0047912,0.56536,-0.81619,0.11223,0.099863,0.24138,-0.0099597,0.34586,-0.21159,0.02875,-0.054723,0.0042395
1,0.44886,1.0958,1.555,0.46471,0.081732,-0.051537,-0.17205,0.58117,0.056312,-0.026865,0.013166,0.47148,-0.88686,-1.0959,-0.057953,0.25845,-0.022353,-0.14762,0.055171,-0.055152,-0.047508,0.0049577
1,-3.6745,0.67274,-0.76728,0.043439,-2.0731,-0.059645,-0.10943,-0.49572,0.75815,0.54579,0.1604,0.4275,0.1624,0.65767,-0.24561,0.44859,-0.085833,0.48268,0.54991,0.0079202,0.0053268,0.003036
0,0.14332,-0.52757,-0.96936,-0.032037,0.096312,0.1609,-0.13307,-0.13419,-0.034751,-0.018628,0.0055872,-0.21827,0.90275,0.020388,-0.10536,0.45635,1.1595,0.15126,0.41872,-0.26241,0.22819,-0.048762
1,0.33045,-0.91278,-0.45232,0.04305,0.0012133,0.0043369,0.15259,-0.026594,-0.23646,0.082983,-0.019066,0.4275,0.1624,0.65767,-0.24561,0.44859,-0.085833,0.48268,0.54991,0.0079202,0.0053268,0.003036
1,-0.058488,-0.29484,-0.28244,0.13251,-0.55459,-0.13786,-0.23345,-0.13883,-0.30732,0.11432,-0.026505,0.52386,-0.23551,0.3319,0.29384,0.26047,-0.0091515,0.52555,0.18572,0.045297,-0.039161,0.0041308
1,0.36967,-0.66568,1.7646,-2.3391,0.6171,-0.80157,-0.96692,-0.34031,0.02241,0.020346,0.022026,0.70066,-0.94455,1.3579,0.40435,-0.0089767,0.28404,-0.41027,-0.059307,0.012543,-0.022594,0.0027314
1,-0.58018,-0.83794,-0.19993,-0.5064,-1.0633,0.46249,0.15853,0.099161,-0.33718,0.016977,-0.030371,0.54752,-0.57409,0.0093937,0.32211,0.10568,-0.24968,0.30967,-0.22232,0.071485,-0.076856,0.011349
0,0.43531,-0.21419,-0.59581,0.26855,0.03525,-0.29119,-0.24051,-0.13597,0.012706,-0.081107,0.015114,-0.40599,-0.29222,-0.26913,-0.084853,-0.62742,0.22877,0.1054,0.10814,-0.44651,0.22612,-0.034694
1,0.41908,-0.65166,-0.18067,-0.67984,0.42377,-0.18017,0.031129,-0.20813,-0.035566,-0.031946,0.0062256,0.52558,-0.81829,-0.32947,0.065265,0.1786,0.25414,-0.48639,0.04944,-0.073149,-0.033331,0.0018107
1,0.56356,-0.68527,0.11313,0.23826,0.15582,-0.012607,0.09215,-0.039248,0.022402,-0.050567,0.0061576,0.47239,-0.8662,-1.1003,-0.039215,0.26077,-0.0092526,-0.14019,0.071419,-0.053938,-0.048561,0.0049216
1,-0.062697,1.5679,-0.088016,0.70951,-0.69649,-1.0401,-0.31507,-0.095597,-0.00023585,-0.054677,0.023592,0.43531,-0.21419,-0.59581,0.26855,0.03525,-0.29119,-0.24051,-0.13597,0.012706,-0.081107,0.015114
1,0.14914,1.0622,-0.33904,0.58027,-0.28832,-0.7521,-0.058277,-0.14956,-0.018822,-0.042507,0.015447,0.040897,2.8752,-0.22315,0.5112,0.17098,-0.17882,-0.33652,1.2822,0.0045587,-0.058621,0.023406
0,0.45592,-0.74025,-1.0906,-0.012354,0.23349,-0.063405,-0.16874,0.063642,-0.048061,-0.052703,0.006609,0.014423,-0.90185,-0.89346,-0.21504,-0.31574,0.15754,0.018804,0.082389,-0.23275,0.0085663,-0.014821
1,-0.040214,0.60719,0.82541,-2.223,1.0463,0.27466,0.032207,-0.76012,-0.29881,0.14726,-0.025437,0.47148,-0.88686,-1.0959,-0.057953,0.25845,-0.022353,-0.14762,0.055171,-0.055152,-0.047508,0.0049577
0,0.42551,-0.062676,-0.51479,0.19933,0.15454,-0.19181,-0.098833,0.19754,0.0032402,-0.05922,0.011578,0.53822,-0.88217,-0.35045,0.084777,0.17919,0.076649,-0.22204,0.038349,-0.03161,-0.042117,0.004587
0,0.46898,-0.8384,-1.0957,-0.04914,0.26952,-0.0068115,-0.13566,0.086598,-0.054195,-0.048128,0.004943,0.49874,-0.52238,0.2073,0.27074,0.15439,-0.060658,0.4086,0.032297,-0.012778,-0.0067768,-0.0026322
1,-0.21827,0.90275,0.020388,-0.10536,0.45635,1.1595,0.15126,0.41872,-0.26241,0.22819,-0.048762,0.14914,1.0622,-0.33904,0.58027,-0.28832,-0.7521,-0.058277,-0.14956,-0.018822,-0.042507,0.015447
1,0.24055,0.032818,-0.37492,-0.10422,0.18081,0.21213,-0.10744,0.25999,-0.073783,-0.029518,0.0018123,0.46372,-0.18114,-0.23626,0.28525,0.068884,-0.25924,-0.070167,-0.05553,0.029572,-0.071281,0.013462
0,-0.58018,-0.83794,-0.19993,-0.5064,-1.0633,0.46249,0.15853,0.099161,-0.33718,0.016977,-0.030371,-0.10035,-0.56629,-0.6019,-0.015914,0.3091,0.44062,0.088027,-0.25369,-0.18535,0.23517,-0.039999
0,0.47943,-0.70791,-0.84439,0.048955,0.22816,-0.080355,-0.039852,0.056838,-0.02318,-0.054741,0.007045,0.52082,-0.73354,-0.48773,0.091993,0.26011,-0.014719,0.14155,0.075556,-0.0022127,-0.050797,0.0053354
1,-0.086022,-0.0024438,1.5209,-0.16201,-0.44587,-0.47857,0.59178,-0.1682,-0.6292,0.4224,-0.066574,0.46422,-0.85919,-1.0861,-0.089348,0.2698,-0.02926,-0.14478,0.065943,-0.057707,-0.045309,0.0048744
1,-0.171,-0.30684,0.025167,0.052708,-0.37665,0.29233,0.014383,-0.13472,-0.24845,0.14391,-0.032006,0.43531,-0.21419,-0.59581,0.26855,0.03525,-0.29119,-0.24051,-0.13597,0.012706,-0.081107,0.015114
1,-0.058488,-0.29484,-0.28244,0.13251,-0.55459,-0.13786,-0.23345,-0.13883,-0.30732,0.11432,-0.026505,0.55217,-0.81966,-0.20708,0.14729,0.22012,-0.037237,0.2177,-0.021499,0.015238,-0.05001,0.0051142
0,0.49009,-0.88366,-0.75917,0.015938,0.20646,0.061494,-0.21905,0.042249,-0.066219,-0.035464,0.0025961,0.40979,0.53213,-0.035371,0.32427,0.1772,-0.27739,0.07479,0.62674,0.044076,-0.048312,0.015111
1,0.49145,-0.87135,-0.85697,-0.0073834,0.23315,0.022655,-0.18863,0.064017,-0.052042,-0.043684,0.00446,1.2123,-1.0779,5.6746,1.611,-0.0555,-0.72539,3.725,-1.2548,0.66535,-0.13757,0.015936
0,0.47618,-0.8065,-0.94572,-0.019652,0.26406,0.022908,-0.10354,0.074821,-0.049898,-0.047112,0.0043219,-0.6281,6.9023,-0.63948,0.85447,0.33599,0.23965,-0.08411,0.39563,0.041892,-0.20135,0.026096
1,0.23433,-0.80658,-0.77571,-0.048542,-0.054535,-0.041199,-0.0066118,-0.019156,-0.27497,0.089671,-0.020576,0.6292,-0.63083,0.94091,0.42146,0.1449,0.0096882,0.53416,-0.24511,0.087661,-0.053749,0.0044723
0,0.47409,-0.88177,-1.1033,-0.036518,0.25806,-0.0046487,-0.14284,0.052698,-0.054319,-0.049359,0.0048253,0.032616,1.4368,2.6864,-1.9888,0.51183,-0.89656,-0.032738,0.55415,0.045349,0.04066,0.021667
1,-0.46379,-0.25964,-0.46569,-0.49259,-0.56083,-0.10746,-0.053877,0.06699,-0.20906,0.11809,-0.026723,0.47561,-0.83441,-0.97544,-0.018668,0.26782,0.056604,-0.098238,-6.39E-05,-0.055824,-0.049121,0.0034977
1,-1.8886,-0.56673,-0.73152,-0.55379,-1.2862,0.82728,0.29685,0.089706,-0.053574,0.28808,0.0029709,0.70066,-0.94455,1.3579,0.40435,-0.0089767,0.28404,-0.41027,-0.059307,0.012543,-0.022594,0.0027314
1,0.0090303,1.6942,-0.11087,0.13854,0.3995,0.24768,0.4163,1.5936,-0.17291,0.12657,-0.013894,0.55348,-0.88265,-0.35015,0.14283,0.22781,-0.079234,0.2823,-0.076459,0.024355,-0.058462,0.0060102
1,0.41914,-0.82604,-0.43867,-0.67501,0.35826,-0.31116,-0.12802,-0.091853,-0.053049,-0.018333,0.0073943,0.03096,-0.40524,0.89627,-4.7024,1.2554,-1.9459,-0.8018,-0.61296,0.0070069,0.019235,0.043846
0,0.63301,-0.739,0.67583,0.46937,0.094145,-0.30688,0.81303,-0.38184,0.138,-0.078399,0.010148,0.55927,-0.7064,-0.03444,0.29412,0.13204,-0.27973,0.45225,-0.22938,0.077017,-0.073786,0.010385
0,-0.40599,-0.29222,-0.26913,-0.084853,-0.62742,0.22877,0.1054,0.10814,-0.44651,0.22612,-0.034694,-1.8886,-0.56673,-0.73152,-0.55379,-1.2862,0.82728,0.29685,0.089706,-0.053574,0.28808,0.0029709
0,-0.1396,3.7743,-0.68509,0.69189,-0.18863,-1.1893,-0.60512,-0.14075,0.15736,-0.18865,0.062743,-0.57815,8.5297,0.11379,0.59052,1.4116,1.4084,0.68259,2.6156,-0.03779,-0.082189,-0.014748
1,0.17752,-0.13166,-0.45234,0.0085884,-0.01605,0.097975,0.0013268,0.63834,-0.11284,0.0033189,-0.0040558,0.49009,-0.88366,-0.75917,0.015938,0.20646,0.061494,-0.21905,0.042249,-0.066219,-0.035464,0.0025961
0,-2.2859,5.0009,-0.72969,1.1711,-3.0245,-1.996,-0.95057,-1.1472,0.33001,-0.22023,0.080554,0.35995,-0.13821,0.15918,0.39157,-0.10434,-0.29678,0.15073,-0.17931,-0.044851,0.0025074,-0.0016832
0,0.47927,-0.85228,-1.0065,-0.025277,0.25886,0.015914,-0.13888,0.055977,-0.051875,-0.048651,0.0046275,0.55915,-0.91235,-0.32511,0.15174,0.21649,-0.090665,0.2795,-0.087174,0.02689,-0.058265,0.006171
1,-0.086022,-0.0024438,1.5209,-0.16201,-0.44587,-0.47857,0.59178,-0.1682,-0.6292,0.4224,-0.066574,0.14914,1.0622,-0.33904,0.58027,-0.28832,-0.7521,-0.058277,-0.14956,-0.018822,-0.042507,0.015447
1,0.57573,-0.91931,0.0034597,0.18947,0.16908,-0.036707,0.18748,-0.090629,0.016365,-0.044515,0.0042907,0.48377,-0.65427,-0.63755,0.11913,0.13045,-0.058445,-0.31373,0.01903,-0.033697,-0.051906,0.007912
0,0.4755,-0.89026,-1.0486,-0.031228,0.24571,-0.0055392,-0.15692,0.056884,-0.055315,-0.046207,0.0045409,-0.65227,0.42473,-0.050045,-0.090288,0.040912,0.35672,0.30724,0.75206,-0.651,0.13533,0.18661
1,-1.523,1.9713,-0.44107,0.56417,-1.7384,-0.76424,-0.24323,-1.2766,-0.98556,0.68141,-0.10367,0.55012,-0.86643,-0.17932,0.10175,0.16174,0.19957,-0.39976,0.018324,-0.05208,-0.035736,0.0028558
1,-0.40599,-0.29222,-0.26913,-0.084853,-0.62742,0.22877,0.1054,0.10814,-0.44651,0.22612,-0.034694,0.46637,-0.74479,-0.98946,0.0096862,0.22458,-0.029972,-0.18532,0.030216,-0.046187,-0.053589,0.0062232
0,0.46216,-0.77614,-1.0918,-0.053512,0.28757,0.022141,-0.12251,0.10459,-0.057016,-0.048093,0.0045204,0.50244,-0.89751,-0.79241,0.023051,0.21952,0.02258,-0.17219,0.043131,-0.045747,-0.044784,0.0045121
0,0.56031,-0.913,-0.23513,0.14251,0.18002,0.015294,-0.015986,-0.029274,-0.0043086,-0.047142,0.0050122,0.46021,-0.72978,-1.0468,-0.0449,0.28983,0.050869,-0.14505,0.13851,-0.061374,-0.045258,0.004093
1,-1.8886,-0.56673,-0.73152,-0.55379,-1.2862,0.82728,0.29685,0.089706,-0.053574,0.28808,0.0029709,-2.1138,-0.47145,-0.83597,0.24755,0.68795,0.44954,-0.13773,-0.24749,0.32371,0.56686,0.43154
0,-0.56739,3.0659,-0.77525,-0.39229,1.3258,2.8,0.55219,-0.60972,-0.12469,-0.057746,0.0047109,0.27267,0.36516,0.40443,0.26664,-0.18083,0.0347,-0.82056,-0.020429,-0.099422,-0.0079378,0.0048842
0,0.48818,-0.89298,-0.96857,-0.0055965,0.24692,-0.024874,-0.078466,0.034384,-0.041624,-0.049521,0.005001,0.49019,-0.88467,-0.88241,-0.01981,0.24952,-0.028373,-0.060033,0.015388,-0.039633,-0.047765,0.0047971
1,-0.51067,6.135,-0.83958,0.84278,0.39582,0.66109,-0.42378,-1.4542,0.034042,-0.29948,0.033409,0.10146,3.6691,2.093,1.9164,-1.0928,-2.058,0.095883,-1.0732,0.34769,-0.18713,0.058658
0,0.44237,-0.80662,-0.57645,0.095013,0.11076,-0.064045,0.028486,-0.060828,-0.072435,-0.019122,-0.00050182,-4.4032,8.4788,-0.82018,1.3872,-1.6586,0.34825,-0.78812,-4.8387,-0.57294,1.0066,-0.0069082
1,-3.6745,0.67274,-0.76728,0.043439,-2.0731,-0.059645,-0.10943,-0.49572,0.75815,0.54579,0.1604,0.46422,-0.85919,-1.0861,-0.089348,0.2698,-0.02926,-0.14478,0.065943,-0.057707,-0.045309,0.0048744
0,0.52744,-0.71847,-0.36019,0.15656,0.19045,-0.055182,0.061768,-0.031508,0.0068019,-0.056625,0.0068156,0.44789,0.0096548,-0.1909,0.284,0.17598,-0.22403,0.2569,0.12934,0.040205,-0.061819,0.010713
0,0.34116,-0.20613,0.39949,-0.35905,0.33731,0.0084901,0.23229,0.17832,-0.1227,0.065195,-0.015012,0.24062,-0.43032,-0.88122,-0.15356,-0.057212,-0.12983,-0.2418,-0.11827,0.085927,-0.1755,0.027972
1,-1.3378,-0.63264,-0.58294,-0.51134,0.072028,-0.1465,-0.10627,-0.021926,0.040525,-0.1845,-0.97019,0.50212,-0.63448,-0.55473,0.069703,0.28245,0.029824,0.075565,0.16185,-0.015884,-0.046751,0.0045282
0,0.47638,-0.88976,-1.0785,-0.031968,0.25058,-0.0077302,-0.15503,0.058714,-0.054378,-0.048044,0.004836,0.41962,1.3585,2.6583,-0.33742,0.55901,0.02361,0.39786,1.2538,0.099041,0.037552,-0.00029148
0,0.03096,-0.40524,0.89627,-4.7024,1.2554,-1.9459,-0.8018,-0.61296,0.0070069,0.019235,0.043846,0.032616,1.4368,2.6864,-1.9888,0.51183,-0.89656,-0.032738,0.55415,0.045349,0.04066,0.021667
1,-0.50294,0.82446,-0.46126,0.20032,-0.13173,0.25177,-0.015693,-0.37796,-0.33581,0.3826,-0.10188,0.48441,-0.64398,-0.54191,0.1177,0.13555,-0.010751,-0.28132,-0.037915,-0.031259,-0.055241,0.0071158
0,0.59711,-0.74153,0.3744,0.26393,0.17787,0.016434,0.2353,0.027319,0.036051,-0.04194,0.0046532,0.24062,-0.43032,-0.88122,-0.15356,-0.057212,-0.12983,-0.2418,-0.11827,0.085927,-0.1755,0.027972
1,0.29216,-0.34342,-0.96913,-0.057727,0.34347,0.22575,-0.051948,0.33033,0.0086645,-0.044259,0.017772,0.42935,0.10064,-0.30855,0.37326,0.024112,-0.34299,-0.091599,-0.12792,0.046963,-0.090346,0.017055
0,0.40979,0.53213,-0.035371,0.32427,0.1772,-0.27739,0.07479,0.62674,0.044076,-0.048312,0.015111,0.10146,3.6691,2.093,1.9164,-1.0928,-2.058,0.095883,-1.0732,0.34769,-0.18713,0.058658
1,0.56031,-0.913,-0.23513,0.14251,0.18002,0.015294,-0.015986,-0.029274,-0.0043086,-0.047142,0.0050122,0.52744,-0.71847,-0.36019,0.15656,0.19045,-0.055182,0.061768,-0.031508,0.0068019,-0.056625,0.0068156
1,0.023624,1.3967,-0.3767,0.18445,0.35738,0.18788,0.32958,0.83088,-0.12373,0.06616,-0.00030869,0.54271,-0.85625,-0.32673,0.092256,0.22167,0.011545,0.05795,-0.048787,-0.0050006,-0.050341,0.004828
1,0.26731,0.81717,-0.3759,0.20422,0.17765,-0.20758,0.030738,0.40004,-0.026165,-0.038465,0.01117,0.62775,-0.84519,3.7791,-0.81438,0.073056,-0.17434,-0.68651,-0.37437,0.043747,0.055091,-0.00010287
0,0.2844,0.9137,-0.74593,0.55273,-0.15021,-0.69426,-0.26337,-0.46979,0.077258,-0.1464,0.029525,-0.51577,-0.80229,-0.30782,-0.29513,-1.011,0.36229,-0.0060345,0.11669,-0.43257,0.11485,-0.037585
0,0.52744,-0.71847,-0.36019,0.15656,0.19045,-0.055182,0.061768,-0.031508,0.0068019,-0.056625,0.0068156,0.28834,1.6141,0.010071,0.1974,0.58997,0.31762,0.38999,1.3001,-0.017782,-0.017349,0.0026504
1,0.71432,-0.92805,1.29,0.49729,0.12387,-0.17796,0.96778,-0.33931,0.15813,-0.064014,0.0067479,0.51583,-0.48211,-0.098273,0.32374,0.04298,-0.26261,0.049904,-0.23219,0.047236,-0.075472,0.012487
1,-2.4018,0.51019,-0.10772,-0.64606,-1.7126,0.85388,1.0886,0.99978,-2.1908,1.4987,-0.26675,-0.013718,-0.74835,-0.21343,-0.21922,-0.32645,0.28242,-0.27176,0.24308,-0.092007,0.0043068,-0.019156
