Choice,A_follower_count,A_following_count,A_listed_count,A_mentions_received,A_retweets_received,A_mentions_sent,A_retweets_sent,A_posts,A_network_feature_1,A_network_feature_2,A_network_feature_3,B_follower_count,B_following_count,B_listed_count,B_mentions_received,B_retweets_received,B_mentions_sent,B_retweets_sent,B_posts,B_network_feature_1,B_network_feature_2,B_network_feature_3
1,0.25647,-0.18916,-0.32983,-0.093908,-0.097254,-0.46733,-0.40173,-0.35954,-0.18235,-0.27928,10.399,0.38827,2.7219,0.54173,0.26806,0.39266,0.45535,-0.52342,9.7357,0.83574,-0.70172,-0.48063
0,0.45094,-0.25062,0.45775,-0.070811,-0.090485,-0.61873,-0.52342,-0.48726,-0.094086,-0.17394,-0.068757,0.78262,-0.24973,0.39535,-0.076472,-0.081023,-0.12759,-0.52342,-0.32675,-0.11109,-0.037956,0.9811
0,0.76641,-0.16504,0.35767,0.15337,0.18956,0.71689,0.8747,3.0148,0.58878,-0.74067,-0.46694,-0.31826,-0.24363,-0.35075,-0.095269,-0.099092,0.17581,2.0051,0.073828,-0.18683,-0.49065,-0.50892
0,-0.29535,0.20484,-0.29691,-0.093683,-0.097857,-0.61873,-0.52342,-0.48726,-0.18048,-0.043378,0.12156,-0.31472,-0.24204,-0.2953,-0.095688,-0.099476,-0.46307,-0.26612,-0.42198,-0.18766,1.1446,0.098649
0,-0.31847,-0.24507,-0.352,-0.095955,-0.099672,-0.59365,-0.52342,-0.47447,-0.1887,-0.80576,-0.66435,-0.28348,0.72869,-0.17882,-0.095759,-0.099579,-0.56462,-0.52342,-0.45967,-0.18787,-0.7513,-0.62217
0,-0.18225,5.3208,-0.14922,-0.095249,-0.098965,-0.61873,-0.52342,-0.48726,-0.18654,-0.38059,0.070592,-0.18389,-0.21369,-0.2534,-0.094532,-0.09829,0.15202,-0.14033,-0.22717,-0.18267,2.7935,5.0142
1,-0.29684,-0.23897,-0.19534,-0.090487,-0.096047,2.2677,1.1561,0.77149,-0.16894,0.40319,-0.1618,-0.31854,-0.25147,-0.352,-0.095906,-0.099672,-0.61873,-0.52342,-0.46063,-0.18852,0.11088,-0.41356
1,0.3515,-0.245,0.83972,-0.060384,-0.042763,-0.16436,-0.15709,-0.16192,-0.04427,-0.25877,-0.096633,-0.27081,0.37722,-0.074218,-0.085411,-0.095968,0.063154,-0.52342,-0.044186,-0.16151,0.33478,0.10397
0,-0.24075,-0.23808,-0.086342,-0.089262,-0.092015,0.57683,1.2893,0.016257,-0.16402,-0.018751,-0.34343,-0.31742,-0.24916,-0.34523,-0.095918,-0.09965,-0.59415,-0.4005,-0.46101,-0.18852,-0.23072,-0.31269
1,0.28248,-0.24957,0.010769,-0.062556,-0.078922,0.61985,3.3546,0.1851,-0.067976,-0.71041,-0.42905,-0.31406,-0.25613,-0.33964,-0.094041,-0.097404,-0.59155,-0.52342,-0.13203,-0.1817,-0.69494,-0.56432
0,-0.31853,-0.25564,-0.35218,-0.095955,-0.099672,-0.61873,-0.52342,-0.47434,-0.1887,-0.80576,-0.66435,-0.13119,-0.067322,-0.15296,-0.086455,-0.087455,0.14707,-0.26604,0.090105,-0.1538,-0.41655,-0.12472
1,0.076866,-0.23812,0.42679,-0.082197,-0.090323,-0.36183,0.249,-0.36999,-0.1335,-0.2982,0.0045515,-0.2667,-0.25522,-0.34861,-0.095931,-0.099651,-0.25391,1.1753,0.068987,-0.18859,-0.73617,-0.48305
1,0.53873,-0.25064,0.52521,-0.016935,-0.085891,-0.51603,-0.52342,-0.37013,0.061854,-0.37944,-0.28206,2.585,-0.25502,1.4757,0.28479,0.41269,-0.61873,-0.52342,-0.48726,0.99021,-0.71069,-0.4994
0,-0.31562,-0.24525,-0.33916,-0.095772,-0.099578,-0.41205,-0.14059,-0.42119,-0.18812,-0.58584,-0.53044,0.065232,-0.22871,0.54767,0.15701,0.39282,1.7275,0.66362,0.48329,0.67055,-0.60341,-0.41362
1,-0.30416,0.22092,-0.20645,-0.09411,-0.098969,1.0682,1.0525,0.47869,-0.18235,4.7706,7.239,-0.31817,-0.24791,-0.34992,-0.095955,-0.099672,-0.61873,-0.52342,-0.48726,-0.1887,-0.80576,-0.66435
0,-0.31841,-0.25118,-0.35075,-0.095829,-0.099561,-0.56804,-0.39286,-0.46141,-0.18816,0.88329,0.29871,-0.31854,-0.25405,-0.35212,-0.09594,-0.099672,-0.61873,-0.52342,-0.48726,-0.18866,-0.72985,-0.63137
1,0.4802,0.23313,0.6326,-0.038583,-0.044495,-0.18238,-0.009711,-0.30425,0.017848,-0.49112,-0.27899,-0.31822,-0.2467,-0.35182,-0.095948,-0.099651,-0.61873,-0.52342,-0.40666,-0.18866,-0.3408,0.21685
0,-0.31823,-0.24945,-0.34921,-0.095884,-0.099672,-0.61873,-0.52342,-0.47447,-0.18848,-0.61914,-0.57441,-0.3177,-0.21581,-0.34891,-0.095949,-0.099672,-0.61873,-0.52342,-0.48726,-0.18866,0.37088,-0.32829
1,-0.31472,-0.24204,-0.2953,-0.095688,-0.099476,-0.46307,-0.26612,-0.42198,-0.18766,1.1446,0.098649,-0.31847,-0.24926,-0.35182,-0.095948,-0.099672,-0.5944,-0.52342,-0.46257,-0.18866,0.067233,-0.43399
0,-0.040182,0.0064886,0.44105,0.11281,-0.093837,-0.34922,-0.52342,-0.41959,0.098328,-0.011966,0.22186,0.35868,-0.24781,-0.11505,0.11649,0.03813,-0.61873,-0.52342,-0.45968,0.59466,-0.61971,-0.06906
0,0.010694,1.1113,0.34186,-0.06526,-0.087241,1.5015,-0.52342,0.59384,-0.065537,-0.41024,-0.12675,0.99825,1.9388,1.4977,-0.075124,-0.085226,-0.48586,-0.52342,-0.46046,-0.11073,-0.26957,0.53764
0,1.1923,-0.2508,-0.31646,-0.049884,-0.0034027,0.71769,0.66075,4.8335,-0.01651,-0.73074,-0.36381,-0.25812,-0.24064,-0.10774,-0.089643,-0.096018,-0.17085,0.2193,-0.26994,-0.16395,0.39028,-0.020967
0,-0.31853,-0.25564,-0.35218,-0.095955,-0.099672,-0.61873,-0.52342,-0.47434,-0.1887,-0.80576,-0.66435,0.17776,-0.24173,0.46043,-0.043742,-0.043337,-0.33749,-0.12869,-0.01428,-0.010449,-0.017819,0.13796
1,-0.19148,-0.22423,0.047914,-0.071664,-0.070498,2.3067,-0.13943,0.60522,-0.10348,-0.17572,-0.18445,-0.31844,-0.2469,-0.35135,-0.095955,-0.099672,-0.61873,-0.52342,-0.48726,-0.1887,-0.80576,-0.66435
1,-0.20753,-0.24991,0.11834,-0.089516,-0.089811,-0.30621,0.26319,-0.25939,-0.16434,-0.35885,-0.24332,-0.27253,-0.25461,-0.33072,-0.092961,-0.095426,0.055531,0.63951,0.14788,-0.17808,-0.71838,-0.2898
1,-0.31731,-0.22169,-0.35111,-0.095803,-0.09965,-0.56828,-0.52342,-0.44822,-0.18805,0.00028222,-0.19318,-0.31811,-0.2359,-0.34861,-0.095924,-0.099672,-0.52039,-0.4005,-0.47473,-0.18855,0.66267,-0.36199
0,-0.31844,-0.2493,-0.35153,-0.095911,-0.099672,-0.61873,-0.52342,-0.46139,-0.18852,-0.72194,-0.62191,-0.31151,-0.24541,-0.32746,-0.082705,-0.088902,3.7921,2.6764,2.14,-0.1529,-0.066155,-0.23294
0,-0.31673,-0.22732,-0.34249,-0.095871,-0.099567,-0.61873,-0.52342,-0.48726,-0.18837,-0.62758,-0.50492,-0.29261,-0.10116,-0.19795,-0.09172,-0.097447,1.1233,0.51139,0.07674,-0.17288,1.6429,0.8553
1,-0.31826,-0.25609,-0.3501,-0.095201,-0.098467,0.17947,1.3455,0.11019,-0.18676,-0.3577,-0.52414,-0.31847,-0.24949,-0.35176,-0.095719,-0.099568,-0.49069,-0.39286,-0.40957,-0.18794,-0.10041,-0.28516
1,-0.31518,-0.2549,-0.34742,-0.09564,-0.099422,-0.59314,-0.52342,-0.35517,-0.18758,-0.52599,0.18108,-0.24298,2.8559,-0.2578,-0.084945,-0.091804,-0.61873,-0.52342,-0.48726,-0.16033,0.3543,1.3777
1,-0.3166,-0.2141,-0.34118,-0.095713,-0.099542,-0.16334,0.11682,-0.29268,-0.18766,-0.054162,-0.1595,-0.30829,-0.23257,-0.33875,-0.092634,-0.097147,-0.035994,0.0015992,-0.21835,-0.17546,-0.63075,-0.42842
0,-0.29535,0.20484,-0.29691,-0.093683,-0.097857,-0.61873,-0.52342,-0.48726,-0.18048,-0.043378,0.12156,-0.25616,-0.18785,-0.32561,-0.092545,-0.098057,-0.36444,-0.52342,-0.33172,-0.17596,0.16756,1.1945
1,-0.27126,-0.25498,-0.11754,-0.093316,-0.09658,-0.5939,-0.52342,-0.4746,-0.17708,0.56017,0.18614,-0.31559,-0.19225,-0.32561,-0.095651,-0.099588,-0.16708,-0.1484,-0.31981,-0.18755,0.59747,-0.17284
1,-0.29759,-0.25409,-0.21299,-0.094297,-0.097681,-0.51321,-0.52342,-0.44704,-0.18195,0.25883,-0.28791,-0.31686,-0.18892,-0.34725,-0.095856,-0.099544,-0.35966,-0.2649,-0.29116,-0.1883,-0.7164,-0.57762
1,-0.28344,0.2986,-0.21941,-0.093467,-0.096499,-0.47072,-0.52342,-0.395,-0.17955,-0.37031,0.054815,-0.31815,-0.23602,-0.35051,-0.095929,-0.099626,-0.61873,-0.52342,-0.46232,-0.18862,-0.6824,-0.58747
0,-0.31857,-0.25342,-0.3523,-0.095946,-0.099672,-0.5939,-0.52342,-0.4333,-0.18866,0.82636,0.14999,-0.31151,-0.0069976,-0.30077,-0.094175,-0.098385,1.2294,0.38439,0.24586,-0.18267,0.94698,1.2495
1,1.2572,10.863,0.83669,-0.061527,-0.079436,3.6636,-0.26604,1.7755,-0.05632,-0.14958,-0.051447,0.097325,-0.25354,0.47011,-0.091062,-0.094178,-0.3567,0.0067948,-0.35366,-0.16854,0.47677,0.2556
0,-0.30693,-0.25074,-0.34921,-0.095505,-0.09898,-0.40728,-0.26426,-0.24538,-0.1869,0.30539,0.41315,-0.12519,2.3304,0.04518,-0.091121,-0.097378,0.13775,-0.52342,-0.10022,-0.16833,1.3918,1.0359
1,-0.31825,-0.24335,-0.34968,-0.095808,-0.099612,-0.46617,-0.14201,-0.3955,-0.18816,0.41643,-0.24202,-0.31831,-0.24828,-0.35135,-0.095847,-0.099557,-0.51156,-0.52342,-0.43326,-0.18827,0.21115,1.8208
1,-0.23003,-0.23616,0.54613,-0.08618,-0.094343,0.73311,-0.40173,0.23134,-0.15541,0.83571,0.27939,-0.30891,-0.22471,-0.31337,-0.094699,-0.097588,-0.48913,-0.26357,-0.42023,-0.18307,0.0062999,-0.32235
0,-0.31777,-0.24547,-0.34332,-0.095769,-0.099565,-0.38771,-0.25932,-0.29055,-0.18819,0.090955,-0.34098,-0.22958,1.576,-0.16414,-0.077979,-0.092239,-0.61873,-0.52342,-0.48726,-0.1613,2.1284,2.9456
0,-0.3183,-0.23778,-0.35194,-0.095814,-0.099621,-0.13359,-0.12361,-0.33614,-0.18841,1.1929,1.8233,-0.18389,-0.21369,-0.2534,-0.094532,-0.09829,0.15202,-0.14033,-0.22717,-0.18267,2.7935,5.0142
1,-0.30879,-0.24355,-0.34386,-0.095555,-0.099539,-0.51533,-0.2649,-0.38252,-0.18726,-0.46935,-0.17515,-0.31847,-0.24926,-0.35182,-0.095948,-0.099672,-0.5944,-0.52342,-0.46257,-0.18866,0.067233,-0.43399
1,-0.30693,-0.25074,-0.34921,-0.095505,-0.09898,-0.40728,-0.26426,-0.24538,-0.1869,0.30539,0.41315,-0.31853,-0.25423,-0.35206,-0.095919,-0.099672,-0.591,-0.52342,-0.45954,-0.18852,0.19439,-0.45332
0,-0.31826,-0.24363,-0.35075,-0.095269,-0.099092,0.17581,2.0051,0.073828,-0.18683,-0.49065,-0.50892,-0.31349,-0.23749,-0.35158,-0.095936,-0.099645,-0.591,-0.52342,-0.47312,-0.18862,-0.32656,-0.052084
1,-0.29684,-0.23897,-0.19534,-0.090487,-0.096047,2.2677,1.1561,0.77149,-0.16894,0.40319,-0.1618,-0.31406,-0.25613,-0.33964,-0.094041,-0.097404,-0.59155,-0.52342,-0.13203,-0.1817,-0.69494,-0.56432
0,-0.30926,0.099701,-0.33578,-0.074899,-0.061342,2.2334,3.1478,1.2081,-0.1255,-0.58306,-0.41681,-0.23147,-0.22807,-0.12462,-0.090598,-0.092412,1.8175,-0.52342,0.35256,-0.16836,1.8179,0.76112
0,-0.28103,-0.13096,-0.23516,-0.092379,-0.094065,0.80914,0.35354,0.17813,-0.17514,-0.23721,-0.30493,-0.025288,-0.2483,-0.011815,-0.088621,-0.09302,0.34394,-0.38886,-0.27568,-0.1647,-0.43385,-0.20937
1,0.097325,-0.25354,0.47011,-0.091062,-0.094178,-0.3567,0.0067948,-0.35366,-0.16854,0.47677,0.2556,-0.30657,-0.22724,-0.35141,-0.095898,-0.099672,-0.59236,-0.39154,-0.22438,-0.18855,-0.74883,0.49386
1,8.1953,0.69178,5.0206,0.50609,0.46308,-0.59155,-0.52342,-0.40739,1.9995,-0.70542,-0.42022,-0.31763,-0.21714,-0.34814,-0.095931,-0.099672,-0.5944,-0.52342,-0.42219,-0.18859,-0.097244,-0.24825
1,0.44846,-0.25449,0.23465,-0.081639,-0.078304,-0.59182,-0.52342,-0.44757,-0.12751,-0.71107,-0.52702,-0.31369,-0.14281,-0.31616,-0.093219,-0.096268,-0.61873,-0.52342,-0.31678,-0.18059,-0.10951,0.068617
0,-0.23177,-0.25217,-0.2518,-0.079469,-0.090354,-0.41158,-0.39021,-0.38151,-0.13343,0.074754,1.1084,-0.0050887,-0.16481,0.015405,-0.072397,-0.089529,-0.40734,-0.38886,-0.3932,-0.10072,-0.53708,-0.37265
0,0.46447,-0.24234,0.50013,0.096572,0.0064659,1.2032,1.1869,-0.14177,0.35293,-0.71482,-0.44273,3.1935,-0.25445,2.2383,0.36257,0.84305,-0.076034,0.12756,-0.054673,1.4936,-0.7363,-0.51565
1,-0.24298,2.8559,-0.2578,-0.084945,-0.091804,-0.61873,-0.52342,-0.48726,-0.16033,0.3543,1.3777,-0.31049,-0.1208,-0.32549,-0.095947,-0.099672,-0.61873,-0.52342,-0.31549,-0.18866,0.42782,-0.15468
0,-0.30751,-0.24638,-0.30321,-0.091619,-0.094115,0.032981,-0.13889,0.02801,-0.17198,0.19259,-0.027877,-0.093886,-0.24987,0.069368,-0.058981,-0.056379,0.014667,0.92966,0.45946,-0.045274,-0.43505,-0.22665
0,-0.31842,-0.23766,-0.35194,-0.095939,-0.099651,-0.54242,-0.39926,-0.44848,-0.18862,-0.79153,-0.64272,0.25647,-0.18916,-0.32983,-0.093908,-0.097254,-0.46733,-0.40173,-0.35954,-0.18235,-0.27928,10.399
1,0.78262,-0.24973,0.39535,-0.076472,-0.081023,-0.12759,-0.52342,-0.32675,-0.11109,-0.037956,0.9811,2.5736,-0.25589,2.0854,-0.080885,-0.096066,-0.61873,-0.52342,-0.48726,-0.12715,-0.60616,-0.35673
1,-0.31801,-0.25005,-0.34606,-0.095946,-0.099645,-0.61873,-0.52342,-0.48726,-0.18866,-0.72036,-0.46999,-0.31691,-0.19348,-0.34451,-0.095955,-0.099672,-0.61873,-0.52342,-0.48726,-0.1887,-0.80576,-0.66435
1,-0.21314,-0.23808,0.15959,0.048633,0.054973,-0.5939,-0.52342,0.18219,0.19003,-0.39809,-0.39863,-0.085381,-0.24991,-0.13401,-0.051581,-0.04077,-0.54169,-0.26747,-0.11938,-0.048179,-0.73118,-0.55121
1,-0.085475,0.52811,0.043872,-0.094307,-0.099176,-0.39025,-0.27878,-0.37089,-0.1826,2.956,1.8583,-0.30926,0.099701,-0.33578,-0.074899,-0.061342,2.2334,3.1478,1.2081,-0.1255,-0.58306,-0.41681
1,-0.31686,-0.18892,-0.34725,-0.095856,-0.099544,-0.35966,-0.2649,-0.29116,-0.1883,-0.7164,-0.57762,-0.31857,-0.25478,-0.35224,-0.095938,-0.099672,-0.61873,-0.52342,-0.48726,-0.18862,-0.48788,-0.5528
1,-0.31733,-0.19907,-0.34071,-0.09538,-0.099159,0.84391,0.13543,-0.1418,-0.18654,0.039067,-0.080314,-0.31573,-0.23808,-0.34089,-0.095406,-0.099354,-0.5422,-0.39416,-0.46142,-0.18626,-0.32517,-0.40118
0,-0.31472,-0.24204,-0.2953,-0.095688,-0.099476,-0.46307,-0.26612,-0.42198,-0.18766,1.1446,0.098649,0.99148,-0.098332,0.99852,-0.083099,-0.089163,-0.56641,-0.52342,-0.36586,-0.13996,-0.27705,-0.0071435
1,-0.31711,-0.21945,-0.3457,-0.09593,-0.099603,-0.61873,-0.52342,-0.48726,-0.18859,-0.46415,-0.39479,-0.31824,-0.23802,-0.35075,-0.095923,-0.099651,-0.5194,-0.52342,-0.44915,-0.18855,-0.41434,-0.57178
0,0.25647,-0.18916,-0.32983,-0.093908,-0.097254,-0.46733,-0.40173,-0.35954,-0.18235,-0.27928,10.399,0.44846,-0.25449,0.23465,-0.081639,-0.078304,-0.59182,-0.52342,-0.44757,-0.12751,-0.71107,-0.52702
0,-0.31821,-0.24448,-0.35075,-0.095674,-0.099497,-0.30354,-0.38474,-0.39492,-0.18766,0.086865,-0.34327,-0.3181,-0.24642,-0.34962,-0.095932,-0.099672,-0.59464,-0.40294,-0.44859,-0.18859,0.32027,-0.22189
1,-0.31822,-0.23836,-0.3504,-0.09591,-0.099646,-0.51913,-0.4005,-0.44901,-0.18855,-0.80576,-0.6522,-0.31827,-0.25147,-0.34974,-0.095886,-0.099548,-0.61873,-0.52342,1.4358,-0.18848,-0.76148,-0.61656
0,0.76011,-0.25167,0.40129,0.40329,0.085297,2.195,6.2288,0.47951,1.0897,-0.64568,-0.29328,-0.28134,-0.24266,-0.13359,-0.089872,-0.090925,-0.090338,0.67988,-0.11225,-0.16424,-0.018292,0.0055985
1,0.59385,0.41784,0.5327,1.3068,-0.086719,-0.40338,-0.25158,-0.2731,0.59903,-0.62314,-0.48215,-0.31854,-0.25147,-0.352,-0.095906,-0.099672,-0.61873,-0.52342,-0.46063,-0.18852,0.11088,-0.41356
1,0.097325,-0.25354,0.47011,-0.091062,-0.094178,-0.3567,0.0067948,-0.35366,-0.16854,0.47677,0.2556,1.2572,10.863,0.83669,-0.061527,-0.079436,3.6636,-0.26604,1.7755,-0.05632,-0.14958,-0.051447
1,-0.27448,-0.2424,-0.039748,-0.090757,-0.096215,-0.23569,-0.2658,-0.33144,-0.16797,0.11834,0.15823,-0.24879,0.73826,0.20588,-0.09058,-0.091386,-0.49324,-0.52342,-0.27879,-0.16718,-0.28574,-0.3179
0,-0.31849,-0.25338,-0.35182,-0.095931,-0.099672,-0.61873,-0.52342,-0.48726,-0.18859,1.1395,0.031295,-0.31795,-0.2488,-0.35099,-0.095486,-0.099071,-0.29394,0.22328,-0.32034,-0.18744,-0.39475,-0.31124
1,3.1102,-0.25577,1.3819,0.97553,1.6766,-0.61873,-0.52342,-0.25407,2.9729,-0.76722,-0.54923,-0.29684,-0.23897,-0.19534,-0.090487,-0.096047,2.2677,1.1561,0.77149,-0.16894,0.40319,-0.1618
0,-0.31847,-0.24157,-0.352,-0.095901,-0.099647,-0.4656,-0.4005,-0.43684,-0.18848,-0.53532,-0.56602,2.2308,0.41796,0.81939,6.2872,5.0427,0.55617,0.28303,0.22181,7.4762,-0.75501,-0.44613
1,-0.31834,-0.25459,-0.35051,-0.095919,-0.099629,-0.61873,-0.52342,-0.48726,-0.18855,-0.66817,-0.54873,-0.31621,-0.25506,-0.34885,-0.095928,-0.099672,-0.56598,-0.52342,-0.47381,-0.18859,-0.75831,-0.43109
0,-0.30316,-0.20344,-0.28924,-0.093583,-0.09757,1.6826,-0.27258,0.96494,-0.17898,0.94305,0.62052,0.55653,-0.24077,1.4676,-0.034411,-0.061526,2.4183,3.2209,0.44296,0.035852,-0.3007,-0.19211
0,-0.29298,-0.22102,-0.32282,-0.088921,-0.09352,-0.61873,-0.52342,-0.48726,-0.16721,-0.66175,-0.11682,0.026776,-0.24975,0.078996,-0.033633,-0.068497,-0.25711,0.38969,-0.14909,-0.0018417,-0.67672,-0.42739
1,-0.27146,-0.20885,-0.018887,-0.081777,-0.082768,0.23952,2.0697,0.07836,-0.141,-0.22086,-0.29542,-0.31409,-0.22587,-0.32437,-0.094917,-0.099104,0.14427,-0.0033197,-0.17033,-0.18464,0.14398,-0.32995
1,-0.29617,-0.098615,-0.13561,-0.093003,-0.097397,-0.1614,-0.52342,-0.19976,-0.17751,1.0863,0.06153,-0.26181,2.1603,-0.21763,-0.093621,-0.098011,0.53788,-0.52342,-0.14141,-0.18131,0.78758,0.4284
0,-0.31125,-0.24278,-0.3079,-0.093901,-0.097489,0.092517,-0.398,-0.14803,-0.18145,0.64127,-0.081502,-0.10172,-0.22651,-0.044027,-0.079226,-0.070817,2.5073,-0.52342,0.62326,-0.12439,0.70306,0.35654
0,-0.31847,-0.24559,-0.35224,-0.095832,-0.099654,-0.54497,-0.398,-0.42496,-0.18827,-0.74171,-0.56257,-0.31144,-0.2171,-0.31248,-0.092338,-0.097623,2.0354,-0.13952,0.74449,-0.17614,-0.014336,-0.10864
0,-0.31853,-0.25423,-0.35206,-0.095919,-0.099672,-0.591,-0.52342,-0.45954,-0.18852,0.19439,-0.45332,0.097325,-0.25354,0.47011,-0.091062,-0.094178,-0.3567,0.0067948,-0.35366,-0.16854,0.47677,0.2556
0,-0.31651,-0.25191,-0.34249,-0.095688,-0.099672,-0.21035,-0.12848,-0.35677,-0.18794,0.23515,0.32164,-0.29261,-0.10116,-0.19795,-0.09172,-0.097447,1.1233,0.51139,0.07674,-0.17288,1.6429,0.8553
1,-0.13119,-0.067322,-0.15296,-0.086455,-0.087455,0.14707,-0.26604,0.090105,-0.1538,-0.41655,-0.12472,-0.27146,-0.20885,-0.018887,-0.081777,-0.082768,0.23952,2.0697,0.07836,-0.141,-0.22086,-0.29542
0,-0.25874,-0.23653,-0.11017,-0.093932,-0.097378,-0.39526,-0.52342,-0.11074,-0.18012,1.2557,0.48246,-0.24075,-0.23808,-0.086342,-0.089262,-0.092015,0.57683,1.2893,0.016257,-0.16402,-0.018751,-0.34343
0,4.6547,-0.2534,5.5293,-0.026373,-0.033079,-0.54164,-0.52342,-0.44796,0.097468,-0.45338,-0.19633,16.583,2.4982,14.094,1.1234,0.55138,-0.61873,-0.52342,-0.48726,1.7774,-0.63803,-0.30858
1,-0.31731,-0.22169,-0.35111,-0.095803,-0.09965,-0.56828,-0.52342,-0.44822,-0.18805,0.00028222,-0.19318,-0.31846,-0.25556,-0.35141,-0.095948,-0.099653,-0.61873,-0.52342,-0.48726,-0.18866,-0.79627,-0.65779
0,-0.31673,-0.22732,-0.34249,-0.095871,-0.099567,-0.61873,-0.52342,-0.48726,-0.18837,-0.62758,-0.50492,-0.31833,-0.244,-0.35028,-0.095526,-0.099578,-0.042723,0.39399,-0.18186,-0.18748,-0.079847,-0.21996
1,-0.025288,-0.2483,-0.011815,-0.088621,-0.09302,0.34394,-0.38886,-0.27568,-0.1647,-0.43385,-0.20937,-0.31845,-0.24834,-0.35164,-0.095852,-0.099632,-0.46852,-0.40294,-0.42193,-0.18837,-0.65288,-0.57643
0,2.585,-0.25502,1.4757,0.28479,0.41269,-0.61873,-0.52342,-0.48726,0.99021,-0.71069,-0.4994,0.9373,-0.25627,1.8966,-0.075456,-0.080485,-0.61873,-0.52342,-0.48726,-0.10294,-0.21427,-0.036947
1,-0.31627,-0.23705,-0.34219,-0.095688,-0.099449,-0.61873,-0.52342,-0.43344,-0.18751,-0.37708,-0.46836,-0.31842,-0.24721,-0.35194,-0.095948,-0.099672,-0.59155,-0.52342,-0.44756,-0.18866,-0.73934,-0.59377
1,-0.31856,-0.25492,-0.35218,-0.095955,-0.099672,-0.61873,-0.52342,-0.47421,-0.1887,-0.80576,-0.66435,-0.31827,-0.25312,-0.34849,-0.095812,-0.099574,0.089758,-0.13935,-0.13913,-0.18819,0.010976,-0.04076
1,-0.078103,-0.1936,0.40676,-0.084497,-0.08567,-0.16308,-0.03048,-0.23794,-0.14279,-0.34523,-0.38868,-0.25031,2.3417,0.16725,-0.063822,-0.065533,-0.1618,-0.52342,1.3604,-0.089459,0.19756,0.27147
1,-0.27048,-0.25346,-0.24645,-0.077121,-0.085547,-0.15231,0.38278,-0.22183,-0.12618,-0.51388,-0.44249,-0.31731,-0.22169,-0.35111,-0.095803,-0.09965,-0.56828,-0.52342,-0.44822,-0.18805,0.00028222,-0.19318
0,-0.30316,-0.20344,-0.28924,-0.093583,-0.09757,1.6826,-0.27258,0.96494,-0.17898,0.94305,0.62052,0.4802,0.23313,0.6326,-0.038583,-0.044495,-0.18238,-0.009711,-0.30425,0.017848,-0.49112,-0.27899
1,-0.27448,-0.2424,-0.039748,-0.090757,-0.096215,-0.23569,-0.2658,-0.33144,-0.16797,0.11834,0.15823,-0.3181,-0.25474,-0.34992,-0.095859,-0.09959,-0.61873,-0.52342,-0.48726,-0.18834,-0.60174,-0.41389
0,-0.31821,-0.24448,-0.35075,-0.095674,-0.099497,-0.30354,-0.38474,-0.39492,-0.18766,0.086865,-0.34327,-0.31831,-0.24828,-0.35135,-0.095847,-0.099557,-0.51156,-0.52342,-0.43326,-0.18827,0.21115,1.8208
0,-0.23178,3.1304,-0.1223,-0.069627,-0.038356,-0.61873,-0.52342,-0.48726,-0.11571,-0.77611,-0.6017,-0.31847,-0.25254,-0.352,-0.095948,-0.099672,-0.61873,-0.52342,-0.47312,-0.18866,0.72198,0.22572
0,-0.31742,-0.24916,-0.34523,-0.095918,-0.09965,-0.59415,-0.4005,-0.46101,-0.18852,-0.23072,-0.31269,0.4802,0.23313,0.6326,-0.038583,-0.044495,-0.18238,-0.009711,-0.30425,0.017848,-0.49112,-0.27899
1,-0.28134,-0.24266,-0.13359,-0.089872,-0.090925,-0.090338,0.67988,-0.11225,-0.16424,-0.018292,0.0055985,4.1362,-0.25635,2.2968,0.058797,-0.039326,-0.61873,-0.52342,-0.48726,0.43058,-0.61522,-0.09279
0,-0.25871,0.020237,0.2939,-0.086118,-0.09041,0.51227,0.13098,0.099073,-0.15057,1.3745,0.52887,0.09394,-0.10794,0.81024,0.11523,0.42208,0.85611,-0.39286,0.28954,-0.058113,-0.18069,-0.082768
0,-0.31846,-0.25556,-0.35141,-0.095948,-0.099653,-0.61873,-0.52342,-0.48726,-0.18866,-0.79627,-0.65779,-0.31328,-0.22609,-0.32413,-0.094467,-0.0991,1.4122,0.39153,0.15696,-0.18411,0.21367,-0.22435
0,0.46132,-0.002657,1.9314,0.37186,0.38512,1.6316,3.197,0.39166,0.66987,-0.57348,-0.25663,-0.26987,-0.25046,-0.29465,-0.032382,-0.024666,2.574,3.8755,4.4507,-0.042835,-0.68895,-0.37416
1,0.37115,-0.25112,0.048092,-0.094041,-0.098349,-0.26932,-0.023876,-0.34578,-0.18084,1.6684,1.7569,-0.31642,-0.25472,-0.34237,-0.095689,-0.09925,-0.61873,-0.52342,-0.38176,-0.1878,-0.68772,-0.59364
1,0.49554,-0.24826,0.36908,-0.065168,-0.09049,0.16265,0.77974,-0.23479,-0.095556,-0.60375,-0.32073,-0.31828,-0.25203,-0.35129,-0.095946,-0.099672,-0.61873,-0.52342,-0.48726,-0.18866,-0.79627,-0.63811
1,-0.25616,-0.18785,-0.32561,-0.092545,-0.098057,-0.36444,-0.52342,-0.33172,-0.17596,0.16756,1.1945,-0.31822,-0.2467,-0.35182,-0.095948,-0.099651,-0.61873,-0.52342,-0.40666,-0.18866,-0.3408,0.21685
1,-0.31098,-0.25138,-0.30535,-0.094914,-0.099029,-0.20294,-0.38886,-0.18167,-0.18533,0.022715,-0.34358,-0.31502,-0.25288,-0.32835,-0.095581,-0.099428,-0.56672,-0.52342,-0.44845,-0.18694,-0.29974,-0.50299
